0,0.0,,,,,0.0,0.0,-0.23565322754295967,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,,,,,0.0,0.0,-0.1265816029475542,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.33199982926890115,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.6078340026615092,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,,,,,0.0,0.0,-0.3701748978772931,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,1.4804069994247528,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.2829175982009687,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0.0,,,,,0.0,0.0,-0.4119856873055318,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.33151922035314874,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.30836764393989663,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,,,,,0.0,0.0,-0.36290345623759934,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,,,,,0.0,0.0,-0.26473899410173446,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,-0.3065497835299732,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,-0.275646156561275,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.07883662337379276,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.0,,,,,0.0,0.0,-0.1774816944254101,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,1.009581153254586,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.28789057051498657,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,-0.1193101613078605,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,-0.2538318316421939,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.3974428040261444,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.335635550088748,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.0897437858333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,1.202274356706469,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,-0.2465603900025002,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.2388083394470541,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.16112095073609925,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.3519962937780588,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.30109620230020295,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,-0.3029140627101264,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.3442442432226127,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.24474252959257678,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.22838178590326597,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.3283641084490543,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.12294588212770735,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,,,,,0.0,0.0,-0.40653210607576157,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.010238536712455037,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,-0.3738106186971399,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,0.9695882242362707,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.0,,,,,0.0,0.0,0.41514079920962627,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.12476374253763077,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,1.1840957526072349,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.3701748978772931,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.0,,,,,0.0,0.0,-0.4610679183734643,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.0,,,,,0.0,0.0,-0.03205286163153613,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,7.448442725203355,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.3447248521383651,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,-0.24110680877272994,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.1483959278666353,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,-0.10658513843839652,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.17700108550965768,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.12112802171778392,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.07204579064985146,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.12839946335747762,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,,,,,0.0,0.0,-0.3301819688589777,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,,,,,0.0,0.0,0.9550453409568833,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.3301819688589777,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.08477081351931544,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.0,,,,,0.0,0.0,-0.4210749893551489,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.0,,,,,0.0,0.0,-0.1865709964750272,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.7659878583248472,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.10792238993256754,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,,,,,0.0,0.0,-0.24837825041242362,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.04296002409107667,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,0.007940067386779206,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,,,,,0.0,0.0,-0.13567090499717133,0.0,1.0,0.0,0.0,0.0,1.0,0.0
